MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/22/2023 9:46:23,1.17.0,Bandit,10,4.15,nan,15,10.1,40,Right,Right.1,0,1,0.1,0.2,nan.1,nan.2,0.18
10/12/2023 23:44:10,1.17.0,Bandit,10.0,3.94,,15.0,65.0,35.0,RightinTimeout,Left,264.0,266.0,230.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:11,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,264.0,266.0,230.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:11,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,264.0,266.0,230.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:11,1.17.0,Bandit,10.0,3.94,,15.0,65.0,35.0,RightinTimeout,Left,264.0,266.0,230.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:12,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,264.0,266.0,230.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:12,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,264.0,266.0,230.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:12,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,264.0,266.0,230.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:23,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,265.0,266.0,230.0,5.0,,,1.08,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:26,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,LeftinTimeOut,Left,265.0,266.0,230.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:29,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,LeftinTimeOut,Left,265.0,266.0,230.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:33,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,LeftinTimeOut,Left,265.0,266.0,230.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:35,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,LeftinTimeOut,Left,265.0,266.0,230.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:39,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Right,Left,265.0,267.0,230.0,5.0,,,0.13,,,,,,,,,,,,,,,,,,
10/12/2023 23:44:41,1.17.0,Bandit,10.0,3.93,2.0,15.0,65.0,35.0,Pellet,Left,265.0,267.0,231.0,5.0,0.30,74.0,,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:01,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Right,Left,265.0,268.0,231.0,6.0,,,0.08,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:10,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,265.0,268.0,231.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:16,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Right,Left,265.0,269.0,231.0,6.0,,,0.27,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:20,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,265.0,269.0,231.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:20,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,265.0,269.0,231.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:21,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,265.0,269.0,231.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:21,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,RightinTimeout,Left,265.0,269.0,231.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:25,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,LeftinTimeOut,Left,265.0,269.0,231.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:30,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,266.0,269.0,231.0,6.0,,,0.23,,,,,,,,,,,,,,,,,,
10/12/2023 23:45:33,1.17.0,Bandit,10.0,3.93,1.0,15.0,65.0,35.0,Pellet,Left,266.0,269.0,232.0,6.0,0.91,52.0,,,,,,,,,,,,,,,,,,,
10/12/2023 23:46:23,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,267.0,269.0,232.0,7.0,,,0.03,,,,,,,,,,,,,,,,,,
10/12/2023 23:46:25,1.17.0,Bandit,10.0,3.93,1.0,15.0,65.0,35.0,Pellet,Left,267.0,269.0,233.0,7.0,0.24,52.0,,,,,,,,,,,,,,,,,,,
10/12/2023 23:46:54,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,268.0,269.0,233.0,8.0,,,0.07,,,,,,,,,,,,,,,,,,
10/12/2023 23:46:56,1.17.0,Bandit,10.0,3.93,1.0,15.0,65.0,35.0,Pellet,Left,268.0,269.0,234.0,8.0,0.06,31.0,,,,,,,,,,,,,,,,,,,
10/12/2023 23:47:37,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,269.0,269.0,234.0,9.0,,,0.06,,,,,,,,,,,,,,,,,,
10/12/2023 23:47:54,1.17.0,Bandit,10.0,3.93,2.0,15.0,65.0,35.0,Pellet,Left,269.0,269.0,235.0,9.0,12.54,58.0,,,,,,,,,,,,,,,,,,,
10/12/2023 23:48:48,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,270.0,269.0,235.0,10.0,,,0.02,,,,,,,,,,,,,,,,,,
10/12/2023 23:48:50,1.17.0,Bandit,10.0,3.93,1.0,15.0,65.0,35.0,Pellet,Left,270.0,269.0,236.0,10.0,0.12,56.0,,,,,,,,,,,,,,,,,,,
10/12/2023 23:50:12,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,271.0,269.0,236.0,11.0,,,0.1,,,,,,,,,,,,,,,,,,
10/12/2023 23:50:14,1.17.0,Bandit,10.0,3.93,1.0,15.0,65.0,35.0,Pellet,Left,271.0,269.0,237.0,11.0,0.06,84.0,,,,,,,,,,,,,,,,,,,
10/12/2023 23:51:31,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,272.0,269.0,237.0,12.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 0:00:37,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,273.0,269.0,237.0,12.0,,,0.23,,,,,,,,,,,,,,,,,,
10/13/2023 0:00:41,1.17.0,Bandit,10.0,3.93,2.0,15.0,65.0,35.0,Pellet,Left,273.0,269.0,238.0,12.0,0.42,627.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:03:50,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Right,Left,273.0,270.0,238.0,13.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 0:03:56,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,LeftinTimeOut,Left,273.0,270.0,238.0,13.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:03:58,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,LeftinTimeOut,Left,273.0,270.0,238.0,13.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:09:57,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,274.0,270.0,238.0,13.0,,,0.02,,,,,,,,,,,,,,,,,,
10/13/2023 0:09:59,1.17.0,Bandit,10.0,3.93,1.0,15.0,65.0,35.0,Pellet,Left,274.0,270.0,239.0,13.0,0.49,558.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:10:32,1.17.0,Bandit,10.0,3.93,,15.0,65.0,35.0,Left,Left,275.0,270.0,239.0,14.0,,,0.05,,,,,,,,,,,,,,,,,,
10/13/2023 0:10:34,1.17.0,Bandit,10.0,3.93,1.0,15.0,65.0,35.0,Pellet,Left,275.0,270.0,240.0,14.0,0.06,35.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:11:04,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,276.0,270.0,240.0,0.0,,,0.09,,,,,,,,,,,,,,,,,,
10/13/2023 0:11:08,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,276.0,270.0,240.0,0.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:12:45,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,276.0,271.0,240.0,0.0,,,0.21,,,,,,,,,,,,,,,,,,
10/13/2023 0:13:45,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,277.0,271.0,240.0,0.0,,,0.01,,,,,,,,,,,,,,,,,,
10/13/2023 0:14:40,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,277.0,272.0,240.0,0.0,,,0.23,,,,,,,,,,,,,,,,,,
10/13/2023 0:14:44,1.17.0,Bandit,10.0,3.93,2.0,15.0,10.0,40.0,Pellet,Right,277.0,272.0,241.0,0.0,0.24,250.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:15:25,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,278.0,272.0,241.0,1.0,,,0.22,,,,,,,,,,,,,,,,,,
10/13/2023 0:15:31,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,278.0,272.0,241.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:17:10,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,279.0,272.0,241.0,1.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 0:20:26,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,280.0,272.0,241.0,1.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 0:21:37,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,281.0,272.0,241.0,1.0,,,0.11,,,,,,,,,,,,,,,,,,
10/13/2023 0:27:49,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,281.0,273.0,241.0,1.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 0:27:51,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,281.0,273.0,241.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:27:53,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,281.0,273.0,241.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:27:56,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,281.0,273.0,241.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:28:00,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,281.0,273.0,241.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:28:11,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,282.0,273.0,241.0,1.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 0:29:36,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,283.0,273.0,241.0,1.0,,,0.22,,,,,,,,,,,,,,,,,,
10/13/2023 0:29:42,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,283.0,273.0,241.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:30:11,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,284.0,273.0,241.0,1.0,,,0.56,,,,,,,,,,,,,,,,,,
10/13/2023 0:30:15,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,284.0,273.0,241.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:30:17,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,284.0,273.0,241.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:32:30,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,285.0,273.0,241.0,1.0,,,0.26,,,,,,,,,,,,,,,,,,
10/13/2023 0:32:32,1.17.0,Bandit,10.0,3.93,1.0,15.0,10.0,40.0,Pellet,Right,285.0,273.0,242.0,1.0,0.61,1068.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:33:36,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,286.0,273.0,242.0,2.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 0:40:13,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,287.0,273.0,242.0,2.0,,,0.07,,,,,,,,,,,,,,,,,,
10/13/2023 0:40:15,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,287.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:40:20,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,287.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:40:38,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,288.0,273.0,242.0,2.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 0:40:59,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,289.0,273.0,242.0,2.0,,,0.05,,,,,,,,,,,,,,,,,,
10/13/2023 0:41:02,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,289.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:41:06,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,289.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:41:39,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,290.0,273.0,242.0,2.0,,,0.08,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:31,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,291.0,273.0,242.0,2.0,,,0.25,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:35,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,291.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:37,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,291.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:38,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,291.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:38,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,291.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:46,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,292.0,273.0,242.0,2.0,,,0.03,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:48,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,292.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:51,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,292.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:51,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,292.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:42:52,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,292.0,273.0,242.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:44:41,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,293.0,273.0,242.0,2.0,,,0.01,,,,,,,,,,,,,,,,,,
10/13/2023 0:46:16,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,293.0,274.0,242.0,2.0,,,0.22,,,,,,,,,,,,,,,,,,
10/13/2023 0:46:23,1.17.0,Bandit,10.0,3.93,1.0,15.0,10.0,40.0,Pellet,Right,293.0,274.0,243.0,2.0,5.40,831.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:46:54,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,294.0,274.0,243.0,3.0,,,0.09,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:02,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,294.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:07,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,295.0,274.0,243.0,3.0,,,0.43,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:12,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,295.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:12,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,295.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:17,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,295.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:26,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,296.0,274.0,243.0,3.0,,,0.35,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:28,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,296.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:29,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,296.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:30,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,296.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:33,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,296.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:34,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,296.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:46,1.17.0,Bandit,10.0,3.92,,15.0,10.0,40.0,Left,Right,297.0,274.0,243.0,3.0,,,0.08,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:49,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,297.0,274.0,243.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:49,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,297.0,274.0,243.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:50,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,297.0,274.0,243.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:50,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,297.0,274.0,243.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:51,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,297.0,274.0,243.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:52,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,297.0,274.0,243.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:47:54,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,297.0,274.0,243.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:48:10,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,298.0,274.0,243.0,3.0,,,0.03,,,,,,,,,,,,,,,,,,
10/13/2023 0:49:17,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,298.0,275.0,243.0,3.0,,,0.1,,,,,,,,,,,,,,,,,,
10/13/2023 0:49:19,1.17.0,Bandit,10.0,3.93,1.0,15.0,10.0,40.0,Pellet,Right,298.0,275.0,244.0,3.0,0.42,176.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:50:19,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,299.0,275.0,244.0,4.0,,,0.19,,,,,,,,,,,,,,,,,,
10/13/2023 0:50:45,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,300.0,275.0,244.0,4.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 0:51:00,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,300.0,276.0,244.0,4.0,,,0.01,,,,,,,,,,,,,,,,,,
10/13/2023 0:51:02,1.17.0,Bandit,10.0,3.93,1.0,15.0,10.0,40.0,Pellet,Right,300.0,276.0,245.0,4.0,0.55,103.0,,,,,,,,,,,,,,,,,,,
10/13/2023 0:53:57,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,301.0,276.0,245.0,5.0,,,0.07,,,,,,,,,,,,,,,,,,
10/13/2023 0:54:02,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,301.0,276.0,245.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 0:54:15,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,302.0,276.0,245.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 0:54:21,1.17.0,Bandit,10.0,3.93,2.0,15.0,10.0,40.0,Pellet,Right,302.0,276.0,246.0,5.0,2.57,199.0,,,,,,,,,,,,,,,,,,,
10/13/2023 1:05:51,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,303.0,276.0,246.0,6.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 1:05:54,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,303.0,276.0,246.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:05:56,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,303.0,276.0,246.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:05:59,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,303.0,276.0,246.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:02,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,303.0,276.0,246.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:02,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,303.0,276.0,246.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:04,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,303.0,277.0,246.0,6.0,,,0.02,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:06,1.17.0,Bandit,10.0,3.93,1.0,15.0,10.0,40.0,Pellet,Right,303.0,277.0,247.0,6.0,0.73,705.0,,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:31,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,303.0,278.0,247.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:34,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,303.0,278.0,247.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:35,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,303.0,278.0,247.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:35,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,303.0,278.0,247.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:06:38,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,303.0,278.0,247.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:08,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,304.0,278.0,247.0,7.0,,,0.5,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:21,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Right,Right,304.0,279.0,247.0,7.0,,,0.1,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:23,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,304.0,279.0,247.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:23,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,304.0,279.0,247.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:24,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,RightinTimeout,Right,304.0,279.0,247.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:29,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,304.0,279.0,247.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:34,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,Left,Right,305.0,279.0,247.0,7.0,,,0.43,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:37,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,305.0,279.0,247.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:38,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,305.0,279.0,247.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:39,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,305.0,279.0,247.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:41,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,305.0,279.0,247.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 1:07:45,1.17.0,Bandit,10.0,3.93,,15.0,10.0,40.0,LeftinTimeOut,Right,305.0,279.0,247.0,7.0,,,,,,,,,,,,,,,,,,,,,
